title,date
国家能源集团神朔铁路分公司2018年高校毕业生招聘公告,2017年12月27日
国家能源集团神维分公司校园招聘公告,2017年12月26日
国家能源集团准能集团公司2018年校园招聘公告,2017年12月26日
国家能源集团北电胜利能源有限公司2018年高校毕业生招聘公告,2017年12月26日
国家能源集团朔黄铁路公司2018年校园招聘公告,2017年12月26日
国家能源集团福建能源公司2018年应届毕业生招聘公告,2017年12月26日
国家能源集团铁路货车运输有限责任公司2018年应届毕业生招聘公告,2017年12月26日
国家能源集团黄骅港务公司2018年校园招聘公告,2017年12月26日
国家能源集团国能集团有限公司2018年高校毕业生招聘公告,2017年12月26日
国家能源集团神东电力有限责任公司2018年高校毕业生招聘公告,2017年12月26日
国家能源集团国华电力公司2018年度校园招聘公告,2017年12月26日
国家能源集团神东煤炭集团2018年校园招聘公告,2017年12月26日
国家能源集团新疆能源有限责任公司2018年应届毕业生招聘公告,2017年12月26日
国家能源集团在京单位2018年应届毕业生招聘公告,2017年12月26日
国家能源集团包头能源有限责任公司2018年校园招聘公告,2017年12月26日
国家能源集团珠海煤码头公司2018年校园招聘公告,2017年12月25日
国家能源集团四川能源公司2018年校园招聘公告,2017年12月25日
国家能源集团中国节能减排有限公司2018年校园招聘公告,2017年12月25日
国家能源集团神宝能源公司2018年校园招聘公告,2017年12月25日
国家能源集团国际工程公司2018年校园招聘公告,2017年12月25日
国家能源集团神皖能源公司2018年校园招聘公告,2017年12月25日
中国节能减排有限公司公开招聘公告,2017年12月14日
神华新疆能源有限责任公司2017届毕业生招聘公告,2017年11月20日
中国节能减排有限公司面向神华系统招聘公告,2017年10月26日
神华集团公司2017年面向西藏籍高校毕业生招聘考试公告,2017年10月26日
国神集团2017年面向神华系统公开招聘公告,2017年10月26日
神华集团公司2017年面向西藏籍高校毕业生招聘公告,2017年09月11日
神维分公司2017年神华系统职工招聘公告,2017年08月30日
国华能源投资有限公司2017年面向社会补员招聘公告,2017年08月29日
国华能源投资有限公司2017年神华系统职工招聘公告,2017年08月09日
北京低碳清洁能源研究所及控股子公司“神华（北京）光伏科技研发有限公司”岗位招聘公告,2017年07月17日
重庆神华薄膜太阳能科技有限公司公开招聘笔试、面试通知,2017年07月14日
国华能源投资有限公司2017年社会招聘公告,2017年07月11日
国华能源投资有限公司（神华新能源有限责任公司）希腊风电项目面向神华系统职工招聘公告,2017年07月06日
国华能源投资有限公司2017年应届毕业生招聘公告,2017年06月30日
国华能源投资有限公司2017年神华系统职工招聘公告,2017年06月23日
神华四川能源有限公司2017年应届毕业生招聘公告,2017年06月16日
中国神华煤制油化工有限公司2017年毕业生公开招聘公告,2017年06月14日
